region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
north jersey,6995,2016.0,nissan,sentra,like new,4 cylinders,gas,69995.0,rebuilt,automatic,fwd,sedan,blue,nj
north jersey,2800,2006.0,nissan,altima,good,4 cylinders,gas,137000.0,clean,automatic,fwd,sedan,black,nj
north jersey,5500,2011.0,nissan,altima 2.5s,like new,6 cylinders,gas,100321.0,clean,automatic,fwd,sedan,white,nj
north jersey,4750,2011.0,nissan,altima 2.5 sr,excellent,6 cylinders,gas,120321.0,clean,automatic,fwd,sedan,silver,nj
north jersey,2500,2004.0,nissan,xterra,good,6 cylinders,gas,199654.0,clean,automatic,4wd,SUV,silver,nj
north jersey,9000,2016.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,43500.0,rebuilt,automatic,fwd,sedan,grey,nj
north jersey,2600,2003.0,nissan,maxima,good,6 cylinders,gas,108000.0,clean,automatic,fwd,sedan,grey,nj
north jersey,3499,2008.0,nissan,sentra,good,4 cylinders,gas,147859.0,clean,automatic,fwd,sedan,white,nj
north jersey,3950,2007.0,nissan,murano s awd,good,6 cylinders,gas,179480.0,clean,automatic,4wd,SUV,red,nj
north jersey,7445,2007.0,nissan,armada platinum,like new,8 cylinders,gas,141000.0,clean,automatic,4wd,SUV,blue,nj
north jersey,4700,2007.0,nissan,murano,excellent,6 cylinders,gas,116000.0,clean,automatic,4wd,SUV,silver,nj
north jersey,7900,2011.0,nissan,murano crosscabriolet,good,6 cylinders,gas,132000.0,rebuilt,automatic,4wd,convertible,black,nj
north jersey,5500,2012.0,nissan,versa,excellent,4 cylinders,gas,93807.0,clean,automatic,fwd,hatchback,blue,nj
north jersey,2000,1998.0,nissan,maxima gxe,good,6 cylinders,gas,138000.0,clean,automatic,fwd,sedan,brown,nj
north jersey,18900,2018.0,nissan,murano,excellent,6 cylinders,gas,19100.0,rebuilt,automatic,4wd,SUV,black,nj
north jersey,22900,2019.0,nissan,nv2500,excellent,8 cylinders,gas,4100.0,rebuilt,automatic,rwd,van,white,nj
north jersey,24995,2017.0,nissan,nv cargo,good,6 cylinders,gas,56512.0,clean,automatic,rwd,van,white,nj
north jersey,19995,2012.0,nissan,ud2600,good,6 cylinders,diesel,53000.0,clean,automatic,rwd,truck,white,nj
north jersey,7250,2010.0,nissan,rogue 360,like new,4 cylinders,gas,103000.0,salvage,automatic,4wd,SUV,silver,nj
north jersey,2450,1999.0,nissan,altima,excellent,4 cylinders,gas,152000.0,clean,automatic,fwd,sedan,black,nj
north jersey,5950,2010.0,nissan,altima s,like new,4 cylinders,gas,103000.0,clean,automatic,fwd,sedan,grey,nj
north jersey,10695,2013.0,nissan,altima s,like new,4 cylinders,gas,33000.0,clean,automatic,fwd,sedan,brown,nj
north jersey,15800,2018.0,nissan,sentra sv,excellent,4 cylinders,gas,19000.0,clean,automatic,fwd,sedan,silver,nj
north jersey,2500,2005.0,nissan,murano sl awd,good,6 cylinders,gas,146380.0,clean,automatic,4wd,SUV,silver,nj
north jersey,7800,2015.0,nissan,altima 2.5 s,like new,4 cylinders,gas,104310.0,clean,automatic,fwd,sedan,white,nj
north jersey,5200,2010.0,nissan,rogue sl,good,4 cylinders,gas,152000.0,clean,automatic,4wd,truck,silver,nj
north jersey,9950,2014.0,nissan,pathfinder se 4x4,excellent,6 cylinders,gas,124163.0,clean,automatic,4wd,SUV,grey,nj
north jersey,14000,2011.0,nissan,370z touring coupe 2d,excellent,6 cylinders,gas,104000.0,clean,automatic,rwd,coupe,silver,nj
north jersey,4000,2005.0,nissan,xterra,good,6 cylinders,gas,109500.0,clean,automatic,4wd,SUV,black,nj
north jersey,4600,2012.0,nissan,versa,excellent,4 cylinders,gas,112000.0,clean,automatic,fwd,sedan,silver,nj
north jersey,3800,2007.0,nissan,murano,excellent,6 cylinders,gas,149357.0,clean,automatic,4wd,SUV,silver,nj
north jersey,9800,2011.0,nissan,maxima 3.5 sv,good,6 cylinders,gas,75000.0,clean,automatic,fwd,sedan,blue,nj
north jersey,3500,2006.0,nissan,pathfinder se,excellent,6 cylinders,gas,116000.0,clean,automatic,4wd,SUV,black,nj
north jersey,23900,2019.0,nissan,rogue sl,like new,4 cylinders,gas,36347.0,clean,automatic,4wd,SUV,black,nj
north jersey,7200,2013.0,nissan,sentra,excellent,4 cylinders,gas,92480.0,clean,automatic,fwd,sedan,black,nj
north jersey,5500,2007.0,nissan,murano sl awd,like new,6 cylinders,gas,116000.0,clean,automatic,4wd,truck,silver,nj
north jersey,4900,2009.0,nissan,altima 2.5 sl,excellent,4 cylinders,gas,130234.0,clean,automatic,fwd,sedan,grey,nj
south jersey,8900,2015.0,nissan,altima,excellent,4 cylinders,gas,126100.0,clean,automatic,fwd,sedan,black,nj
south jersey,3999,2000.0,nissan,sentra gxe,excellent,4 cylinders,gas,55732.0,clean,automatic,fwd,sedan,brown,nj
south jersey,16249,2016.0,nissan,altima,excellent,4 cylinders,gas,63575.0,clean,automatic,fwd,sedan,black,nj
south jersey,4900,2009.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,122000.0,clean,automatic,fwd,sedan,grey,nj
south jersey,9895,2013.0,nissan,sentra,like new,4 cylinders,gas,94000.0,clean,automatic,fwd,sedan,grey,nj
south jersey,2975,2007.0,nissan,sentra,excellent,4 cylinders,gas,145225.0,clean,automatic,fwd,sedan,silver,nj
south jersey,9500,2015.0,nissan,sentra sv sedan 4d,excellent,4 cylinders,gas,81000.0,clean,automatic,fwd,sedan,blue,nj
south jersey,14999,2015.0,nissan,rogue,excellent,4 cylinders,gas,91475.0,clean,automatic,4wd,SUV,white,nj
south jersey,8999,2013.0,nissan,pathfinder,excellent,6 cylinders,gas,160806.0,clean,automatic,4wd,SUV,black,nj
south jersey,8522,2016.0,nissan,versa,excellent,4 cylinders,gas,61421.0,clean,automatic,fwd,sedan,black,nj
south jersey,7999,2015.0,nissan,sentra,excellent,4 cylinders,gas,116400.0,clean,automatic,fwd,sedan,white,nj
south jersey,7999,2008.0,nissan,armada,good,8 cylinders,gas,152710.0,clean,automatic,4wd,SUV,silver,nj
south jersey,14249,2013.0,nissan,maxima,excellent,6 cylinders,gas,71223.0,clean,automatic,fwd,sedan,custom,nj
south jersey,13249,2017.0,nissan,altima,excellent,4 cylinders,gas,98869.0,clean,automatic,fwd,sedan,white,nj
south jersey,16249,2017.0,nissan,altima,excellent,4 cylinders,gas,62777.0,clean,automatic,fwd,sedan,black,nj
south jersey,21999,2016.0,nissan,rogue,excellent,4 cylinders,gas,30122.0,clean,automatic,4wd,SUV,black,nj
south jersey,4995,2008.0,nissan,altima,good,4 cylinders,gas,157165.0,clean,automatic,fwd,sedan,silver,nj
south jersey,5995,2008.0,nissan,altima,good,4 cylinders,gas,81187.0,clean,automatic,fwd,sedan,blue,nj
south jersey,6495,2011.0,nissan,rogue,good,4 cylinders,gas,143796.0,clean,automatic,4wd,wagon,white,nj
south jersey,3999,2008.0,nissan,sentra,good,4 cylinders,gas,160000.0,clean,automatic,fwd,sedan,silver,nj
south jersey,7999,2011.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,112125.0,clean,automatic,fwd,sedan,silver,nj
south jersey,4495,2006.0,nissan,sentra,good,4 cylinders,gas,142177.0,clean,automatic,fwd,sedan,white,nj
south jersey,4999,2007.0,nissan,sentra,excellent,4 cylinders,gas,110575.0,clean,automatic,fwd,sedan,silver,nj
south jersey,12999,2013.0,nissan,altima,excellent,4 cylinders,gas,53053.0,clean,automatic,fwd,sedan,custom,nj
south jersey,5995,2008.0,nissan,altima,good,4 cylinders,gas,104792.0,clean,automatic,fwd,sedan,black,nj
south jersey,5195,2008.0,nissan,altima,good,4 cylinders,gas,134923.0,clean,automatic,fwd,sedan,grey,nj
south jersey,3695,2010.0,nissan,altima,good,4 cylinders,gas,228545.0,clean,automatic,fwd,sedan,blue,nj
south jersey,1600,2018.0,nissan,sentra,excellent,4 cylinders,gas,62000.0,clean,automatic,fwd,sedan,grey,nj
south jersey,6995,2010.0,nissan,rogue,excellent,4 cylinders,gas,150000.0,clean,automatic,4wd,SUV,silver,nj
south jersey,6425,2006.0,nissan,murano,good,6 cylinders,gas,82452.0,clean,automatic,4wd,SUV,silver,nj
south jersey,7499,2010.0,nissan,rogue,excellent,4 cylinders,gas,127488.0,clean,automatic,4wd,SUV,black,nj
south jersey,8249,2014.0,nissan,altima,excellent,4 cylinders,gas,122624.0,clean,automatic,fwd,sedan,blue,nj
south jersey,10999,2014.0,nissan,altima,excellent,4 cylinders,gas,94540.0,clean,automatic,fwd,sedan,custom,nj
south jersey,13999,2012.0,nissan,armada,excellent,8 cylinders,gas,124689.0,clean,automatic,4wd,SUV,silver,nj
south jersey,8249,2011.0,nissan,altima,excellent,4 cylinders,gas,94020.0,clean,automatic,fwd,sedan,black,nj
south jersey,7999,2011.0,nissan,rogue,excellent,4 cylinders,gas,139946.0,clean,automatic,4wd,SUV,grey,nj
south jersey,9495,2015.0,nissan,altima,good,4 cylinders,gas,83823.0,clean,automatic,fwd,sedan,black,nj
south jersey,3995,2006.0,nissan,xterra,good,6 cylinders,gas,191763.0,clean,automatic,4wd,wagon,brown,nj
south jersey,5900,2008.0,nissan,sentra,good,4 cylinders,gas,110100.0,clean,automatic,fwd,sedan,silver,nj
south jersey,4990,2005.0,nissan,altima,excellent,4 cylinders,gas,59000.0,clean,automatic,fwd,sedan,grey,nj
south jersey,9500,2015.0,nissan,altima,good,4 cylinders,gas,114685.0,clean,automatic,fwd,sedan,white,nj
south jersey,8999,2014.0,nissan,altima,good,4 cylinders,gas,89646.0,clean,automatic,fwd,sedan,white,nj
south jersey,8500,2013.0,nissan,juke,good,4 cylinders,gas,128123.0,clean,automatic,4wd,SUV,silver,nj
south jersey,16999,2017.0,nissan,rogue,excellent,4 cylinders,gas,57501.0,clean,automatic,4wd,SUV,custom,nj
south jersey,4900,2012.0,nissan,altima,fair,4 cylinders,gas,122000.0,clean,automatic,rwd,sedan,black,nj
south jersey,5995,2010.0,nissan,altima,good,4 cylinders,gas,157835.0,clean,automatic,fwd,sedan,silver,nj
south jersey,10499,2013.0,nissan,rogue,excellent,4 cylinders,gas,93071.0,clean,automatic,4wd,SUV,black,nj
south jersey,7995,2011.0,nissan,rogue,good,4 cylinders,gas,107160.0,clean,automatic,4wd,wagon,white,nj
south jersey,4500,2009.0,nissan,maxima se,good,6 cylinders,gas,216693.0,clean,automatic,fwd,sedan,black,nj
south jersey,6499,2009.0,nissan,rogue,excellent,4 cylinders,gas,170944.0,clean,automatic,4wd,SUV,black,nj
south jersey,5499,2011.0,nissan,sentra,excellent,4 cylinders,gas,181772.0,clean,automatic,fwd,sedan,black,nj
south jersey,13499,2017.0,nissan,sentra,excellent,4 cylinders,gas,46206.0,clean,automatic,fwd,sedan,custom,nj
south jersey,15299,2018.0,nissan,sentra,excellent,4 cylinders,gas,55772.0,clean,automatic,fwd,sedan,custom,nj
south jersey,6995,2010.0,nissan,altima,excellent,4 cylinders,gas,112000.0,clean,automatic,fwd,sedan,blue,nj
south jersey,9999,2015.0,nissan,sentra,excellent,4 cylinders,gas,67368.0,clean,automatic,fwd,sedan,red,nj
south jersey,9199,2013.0,nissan,pathfinder,excellent,6 cylinders,gas,160806.0,clean,automatic,4wd,SUV,black,nj
south jersey,8999,2016.0,nissan,versa,excellent,4 cylinders,gas,61421.0,clean,automatic,fwd,sedan,black,nj
south jersey,8699,2015.0,nissan,sentra,excellent,4 cylinders,gas,116400.0,clean,automatic,fwd,sedan,white,nj
south jersey,1500,2004.0,nissan,maxima,good,6 cylinders,gas,150000.0,clean,automatic,fwd,sedan,custom,nj
south jersey,6795,2013.0,nissan,altima,good,4 cylinders,gas,137926.0,clean,automatic,fwd,sedan,grey,nj
south jersey,5990,2006.0,nissan,pathfinder,excellent,6 cylinders,gas,142000.0,clean,automatic,4wd,SUV,black,nj
south jersey,6495,2008.0,nissan,rogue,good,4 cylinders,gas,103739.0,clean,automatic,4wd,wagon,grey,nj
south jersey,4995,2004.0,nissan,xterra,good,6 cylinders,gas,147000.0,clean,automatic,4wd,SUV,silver,nj
south jersey,6195,2010.0,nissan,altima s,like new,4 cylinders,gas,152000.0,clean,automatic,fwd,sedan,silver,nj
south jersey,1700,2005.0,nissan,sentra,good,4 cylinders,gas,249000.0,clean,automatic,fwd,sedan,black,nj
south jersey,2495,2006.0,nissan,altima,good,4 cylinders,gas,160814.0,clean,automatic,fwd,sedan,silver,nj
south jersey,11000,2011.0,nissan,murano crosscabriolet awd,like new,6 cylinders,gas,150000.0,clean,automatic,4wd,SUV,green,nj
south jersey,16999,2017.0,nissan,rogue,excellent,4 cylinders,gas,57501.0,clean,automatic,4wd,wagon,grey,nj
south jersey,11700,2016.0,nissan,sentra sv,like new,4 cylinders,gas,37000.0,clean,automatic,fwd,coupe,red,nj
south jersey,5995,2012.0,nissan,sentra,good,4 cylinders,gas,105207.0,clean,automatic,fwd,sedan,grey,nj
south jersey,7999,2012.0,nissan,quest,good,6 cylinders,gas,73950.0,clean,automatic,fwd,van,grey,nj
south jersey,8900,2016.0,nissan,altima,excellent,4 cylinders,gas,78000.0,rebuilt,automatic,fwd,sedan,white,nj
south jersey,12900,2018.0,nissan,altima,like new,4 cylinders,gas,30000.0,rebuilt,automatic,fwd,sedan,white,nj
south jersey,8999,2013.0,nissan,murano,excellent,6 cylinders,gas,149306.0,clean,automatic,4wd,wagon,silver,nj
south jersey,8299,2018.0,nissan,sentra,good,4 cylinders,gas,46000.0,rebuilt,automatic,fwd,sedan,grey,nj
south jersey,4500,2005.0,nissan,sentra,good,6 cylinders,gas,104350.0,clean,automatic,rwd,sedan,blue,nj
albuquerque,10987,2018.0,nissan,versa,like new,4 cylinders,gas,23000.0,clean,manual,fwd,sedan,white,nm
albuquerque,26995,2017.0,nissan,nv,good,6 cylinders,gas,52491.0,clean,automatic,rwd,van,white,nm
albuquerque,8600,2017.0,nissan,altima,excellent,4 cylinders,gas,153023.0,clean,automatic,fwd,sedan,white,nm
albuquerque,12900,1991.0,nissan,altima,excellent,4 cylinders,diesel,100000.0,clean,automatic,4wd,offroad,black,nm
albuquerque,28995,2017.0,nissan,nv,good,6 cylinders,gas,50811.0,clean,automatic,rwd,van,white,nm
albuquerque,16995,2017.0,nissan,frontier,good,4 cylinders,gas,75852.0,clean,automatic,rwd,pickup,white,nm
albuquerque,10950,2013.0,nissan,altima sv,excellent,6 cylinders,gas,102000.0,clean,automatic,fwd,sedan,silver,nm
albuquerque,16995,2014.0,nissan,murano,excellent,6 cylinders,gas,69672.0,clean,automatic,fwd,wagon,white,nm
albuquerque,45995,2017.0,nissan,titan xd 4wd,like new,8 cylinders,diesel,50379.0,clean,automatic,4wd,truck,black,nm
albuquerque,6000,2007.0,nissan,altima,good,6 cylinders,gas,120500.0,clean,automatic,fwd,sedan,grey,nm
albuquerque,5500,2002.0,nissan,frontier xe,excellent,4 cylinders,gas,111000.0,clean,automatic,rwd,truck,red,nm
albuquerque,10950,2012.0,nissan,xterra,good,6 cylinders,gas,146299.0,clean,automatic,4wd,wagon,silver,nm
albuquerque,5500,2016.0,nissan,versa,good,4 cylinders,gas,108000.0,salvage,automatic,fwd,sedan,brown,nm
albuquerque,7750,2015.0,nissan,sentra s,excellent,4 cylinders,gas,101000.0,clean,automatic,fwd,sedan,black,nm
albuquerque,17900,2014.0,nissan,xterra,good,6 cylinders,gas,99300.0,clean,automatic,4wd,SUV,red,nm
albuquerque,22995,2019.0,nissan,altima,good,4 cylinders,gas,41826.0,clean,automatic,fwd,sedan,grey,nm
albuquerque,7999,2007.0,nissan,xterra,excellent,6 cylinders,gas,132867.0,clean,automatic,fwd,SUV,grey,nm
albuquerque,38200,2017.0,nissan,titan,like new,8 cylinders,gas,62276.0,clean,automatic,4wd,truck,black,nm
albuquerque,11995,2017.0,nissan,sentra,good,4 cylinders,gas,84705.0,clean,automatic,fwd,sedan,red,nm
albuquerque,1995,2006.0,nissan,altima,excellent,4 cylinders,gas,156072.0,clean,automatic,fwd,sedan,white,nm
albuquerque,18990,2016.0,nissan,pathfinder sv sport,good,6 cylinders,gas,68815.0,clean,automatic,4wd,SUV,black,nm
albuquerque,9950,2012.0,nissan,altima,good,6 cylinders,gas,82708.0,clean,automatic,fwd,sedan,white,nm
albuquerque,6800,2005.0,nissan,350z,good,6 cylinders,gas,128652.0,clean,automatic,rwd,convertible,silver,nm
albuquerque,5800,2006.0,nissan,titan 4x4,fair,8 cylinders,gas,244000.0,clean,automatic,4wd,pickup,white,nm
albuquerque,7695,2005.0,nissan,titan,excellent,8 cylinders,gas,218009.0,clean,automatic,4wd,pickup,red,nm
albuquerque,13500,2016.0,nissan,altima,like new,4 cylinders,gas,100000.0,salvage,automatic,fwd,sedan,custom,nm
albuquerque,15500,2015.0,nissan,rogue,excellent,4 cylinders,gas,79000.0,clean,automatic,4wd,SUV,grey,nm
albuquerque,3100,2006.0,nissan,altima,good,4 cylinders,gas,159000.0,clean,automatic,fwd,sedan,grey,nm
albuquerque,11795,2013.0,nissan,xterra s 4x4,good,6 cylinders,gas,162000.0,clean,automatic,4wd,SUV,red,nm
albuquerque,8000,2003.0,nissan,frontier,excellent,6 cylinders,gas,219000.0,clean,automatic,4wd,pickup,silver,nm
albuquerque,9200,2013.0,nissan,murano,excellent,6 cylinders,gas,76000.0,salvage,automatic,4wd,SUV,black,nm
albuquerque,3600,2003.0,nissan,altima,good,4 cylinders,gas,102504.0,clean,automatic,fwd,sedan,orange,nm
albuquerque,11500,2015.0,nissan,altima,excellent,6 cylinders,gas,78000.0,clean,automatic,fwd,sedan,white,nm
clovis / portales,7500,2018.0,nissan,versa note sv,excellent,4 cylinders,gas,50000.0,clean,automatic,fwd,hatchback,grey,nm
clovis / portales,11900,2015.0,nissan,altima,good,6 cylinders,gas,95000.0,clean,automatic,fwd,sedan,black,nm
las cruces,13000,2013.0,nissan,pathfinder,like new,6 cylinders,gas,74000.0,clean,automatic,fwd,SUV,custom,nm
las cruces,15850,2017.0,nissan,sentra,excellent,4 cylinders,gas,33265.0,clean,automatic,fwd,sedan,grey,nm
las cruces,4250,2007.0,nissan,sentra s,excellent,4 cylinders,gas,122000.0,clean,manual,fwd,sedan,white,nm
las cruces,5900,2011.0,nissan,altima 2.5 s,good,4 cylinders,gas,146000.0,clean,automatic,fwd,sedan,white,nm
roswell / carlsbad,12900,2011.0,nissan,xterra 4x4,excellent,6 cylinders,gas,59200.0,clean,automatic,4wd,SUV,silver,nm
roswell / carlsbad,25000,2020.0,nissan,rogue sport,like new,4 cylinders,gas,8100.0,lien,automatic,fwd,SUV,silver,nm
roswell / carlsbad,5300,2012.0,nissan,altima,excellent,4 cylinders,gas,150000.0,clean,automatic,fwd,sedan,white,nm
roswell / carlsbad,7500,2018.0,nissan,versa note sv,excellent,4 cylinders,gas,50000.0,clean,automatic,fwd,hatchback,grey,nm
santa fe / taos,6500,2007.0,nissan,altima,excellent,4 cylinders,gas,129.0,clean,automatic,fwd,sedan,grey,nm
santa fe / taos,5500,2019.0,nissan,versa 1.6sl,like new,4 cylinders,gas,25000.0,salvage,automatic,fwd,convertible,blue,nm
santa fe / taos,16950,2016.0,nissan,pathfinder s,excellent,6 cylinders,gas,77685.0,clean,automatic,4wd,SUV,custom,nm
albany,2800,1998.0,nissan,maxima,excellent,6 cylinders,gas,196087.0,clean,automatic,fwd,sedan,grey,ny
albany,16800,2010.0,nissan,370z roadster,good,6 cylinders,gas,47000.0,clean,manual,rwd,convertible,black,ny
albany,5500,2008.0,nissan,maxima,excellent,6 cylinders,gas,120000.0,clean,automatic,fwd,sedan,black,ny
albany,15900,2012.0,nissan,frontier crew cab 4x4,excellent,6 cylinders,gas,119000.0,clean,automatic,4wd,truck,grey,ny
albany,7995,2013.0,nissan,altima,excellent,4 cylinders,gas,125678.0,clean,automatic,fwd,sedan,silver,ny
albany,5295,2004.0,nissan,murano sl awd,excellent,6 cylinders,gas,147000.0,clean,automatic,4wd,SUV,orange,ny
albany,4950,2003.0,nissan,xterra,excellent,6 cylinders,gas,108000.0,clean,automatic,4wd,SUV,black,ny
albany,5495,2010.0,nissan,versa,excellent,4 cylinders,gas,128175.0,clean,automatic,fwd,sedan,grey,ny
albany,19900,2016.0,nissan,murano,excellent,6 cylinders,gas,38795.0,clean,automatic,4wd,SUV,grey,ny
albany,6200,2014.0,nissan,sentra sv,like new,4 cylinders,gas,115000.0,clean,automatic,fwd,sedan,white,ny
albany,3495,2008.0,nissan,versa,good,4 cylinders,gas,124000.0,clean,manual,fwd,hatchback,grey,ny
albany,14900,2017.0,nissan,altima 3.5sl,excellent,6 cylinders,gas,89000.0,lien,automatic,fwd,sedan,blue,ny
albany,4550,2009.0,nissan,rogue sl awd,fair,4 cylinders,gas,172420.0,clean,automatic,4wd,SUV,black,ny
albany,16400,2017.0,nissan,altima,excellent,6 cylinders,gas,63515.0,clean,automatic,fwd,sedan,grey,ny
albany,21990,2018.0,nissan,maxima,good,6 cylinders,gas,25500.0,clean,automatic,fwd,sedan,white,ny
albany,8950,2010.0,nissan,frontier,excellent,6 cylinders,gas,130000.0,clean,automatic,4wd,pickup,black,ny
albany,4200,2011.0,nissan,versa,excellent,4 cylinders,gas,97000.0,clean,manual,fwd,hatchback,black,ny
albany,11498,2011.0,nissan,murano le awd,excellent,6 cylinders,gas,106395.0,clean,automatic,4wd,SUV,black,ny
albany,5995,2011.0,nissan,cube s,good,4 cylinders,gas,131908.0,clean,automatic,fwd,SUV,white,ny
binghamton,6450,2011.0,nissan,sentra,good,4 cylinders,gas,80244.0,clean,automatic,fwd,sedan,silver,ny
binghamton,2500,2007.0,nissan,versa s,fair,4 cylinders,gas,181322.0,clean,automatic,fwd,sedan,grey,ny
binghamton,7495,2012.0,nissan,sentra 2.0 sr,excellent,4 cylinders,gas,97750.0,clean,automatic,fwd,sedan,black,ny
binghamton,8800,2014.0,nissan,altima,excellent,4 cylinders,gas,110053.0,clean,automatic,fwd,sedan,brown,ny
binghamton,10800,2008.0,nissan,frontier,good,6 cylinders,gas,113330.0,clean,automatic,4wd,truck,black,ny
binghamton,5495,2013.0,nissan,versa sedan,excellent,4 cylinders,gas,100090.0,clean,automatic,fwd,sedan,silver,ny
binghamton,8875,2010.0,nissan,xterra,good,6 cylinders,gas,148124.0,clean,automatic,4wd,wagon,silver,ny
binghamton,8989,2009.0,nissan,rogue,good,4 cylinders,gas,79531.0,clean,automatic,4wd,wagon,silver,ny
binghamton,12000,2015.0,nissan,altima,good,4 cylinders,gas,56000.0,clean,automatic,fwd,sedan,red,ny
binghamton,9495,2011.0,nissan,rogue sv,excellent,4 cylinders,gas,101910.0,clean,automatic,4wd,SUV,white,ny
binghamton,8995,2013.0,nissan,altima 2.5 sl,excellent,4 cylinders,gas,119400.0,clean,automatic,fwd,sedan,red,ny
binghamton,8500,2008.0,nissan,titan,excellent,8 cylinders,gas,193000.0,clean,automatic,rwd,truck,blue,ny
binghamton,9985,2011.0,nissan,pathfinder,good,6 cylinders,gas,134442.0,clean,automatic,4wd,wagon,brown,ny
binghamton,2800,2008.0,nissan,altima 2.5 sl,excellent,4 cylinders,gas,130546.0,clean,automatic,fwd,sedan,black,ny
binghamton,6995,2013.0,nissan,sentra,good,4 cylinders,gas,106520.0,clean,automatic,fwd,sedan,red,ny
binghamton,12855,2008.0,nissan,titan,good,8 cylinders,gas,113351.0,clean,automatic,4wd,truck,silver,ny
buffalo,13495,2014.0,nissan,rogue,excellent,4 cylinders,gas,108599.0,clean,automatic,4wd,SUV,green,ny
buffalo,9995,2014.0,nissan,altima,good,4 cylinders,gas,115000.0,clean,automatic,fwd,sedan,red,ny
buffalo,8995,2016.0,nissan,versa note,good,4 cylinders,gas,79227.0,clean,automatic,fwd,hatchback,grey,ny
buffalo,6995,2010.0,nissan,sentra,good,4 cylinders,gas,78000.0,clean,automatic,fwd,sedan,blue,ny
buffalo,12595,2013.0,nissan,rogue,good,4 cylinders,gas,65000.0,clean,automatic,4wd,wagon,grey,ny
buffalo,2899,2001.0,nissan,altima,excellent,4 cylinders,gas,139000.0,clean,automatic,fwd,sedan,grey,ny
buffalo,9800,2015.0,nissan,altima,excellent,4 cylinders,gas,58000.0,rebuilt,automatic,fwd,sedan,grey,ny
buffalo,4500,2004.0,nissan,quest 3.5 s,good,4 cylinders,gas,150.0,clean,automatic,4wd,mini-van,silver,ny
buffalo,6800,2012.0,nissan,altima,good,4 cylinders,gas,140000.0,clean,automatic,fwd,sedan,black,ny
buffalo,8750,2015.0,nissan,altima,like new,6 cylinders,gas,130000.0,clean,automatic,4wd,sedan,silver,ny
buffalo,3995,2003.0,nissan,frontier,fair,6 cylinders,gas,15000.0,clean,automatic,fwd,pickup,grey,ny
buffalo,6500,2010.0,nissan,cube,excellent,4 cylinders,gas,120652.0,clean,automatic,fwd,hatchback,blue,ny
buffalo,7000,2014.0,nissan,altima,like new,6 cylinders,gas,140000.0,clean,automatic,fwd,sedan,white,ny
buffalo,7700,2012.0,nissan,sentra spl,excellent,4 cylinders,gas,54000.0,clean,automatic,fwd,sedan,white,ny
buffalo,5700,2005.0,nissan,altima s,like new,4 cylinders,gas,162000.0,rebuilt,automatic,fwd,sedan,black,ny
buffalo,9650,2014.0,nissan,pathfinder s 4wd,excellent,6 cylinders,gas,115000.0,clean,automatic,4wd,SUV,blue,ny
buffalo,12495,2019.0,nissan,sentra sv,excellent,4 cylinders,gas,14096.0,rebuilt,automatic,fwd,sedan,white,ny
buffalo,11980,2015.0,nissan,altima,like new,4 cylinders,gas,70031.0,clean,automatic,4wd,sedan,silver,ny
buffalo,4999,2009.0,nissan,murano,good,6 cylinders,gas,125544.0,clean,automatic,4wd,SUV,brown,ny
chautauqua,5495,2013.0,nissan,versa,excellent,4 cylinders,gas,93000.0,clean,automatic,fwd,sedan,grey,ny
elmira-corning,11900,2017.0,nissan,altima 2.5 sv,excellent,4 cylinders,gas,78000.0,clean,automatic,fwd,sedan,grey,ny
elmira-corning,12900,2017.0,nissan,altima,excellent,4 cylinders,gas,71000.0,clean,automatic,fwd,sedan,black,ny
elmira-corning,6800,2014.0,nissan,versa,excellent,4 cylinders,gas,151000.0,clean,automatic,fwd,hatchback,grey,ny
glens falls,4000,1992.0,nissan,nx 2000 t top,good,4 cylinders,gas,90120.0,clean,automatic,fwd,hatchback,white,ny
glens falls,11000,2014.0,nissan,frontier sv,good,6 cylinders,gas,152000.0,clean,automatic,4wd,truck,white,ny
glens falls,10910,2006.0,nissan,frontier,excellent,6 cylinders,gas,88000.0,clean,automatic,4wd,truck,red,ny
hudson valley,3400,2006.0,nissan,quest,like new,6 cylinders,gas,164322.0,clean,automatic,fwd,mini-van,silver,ny
hudson valley,5500,2005.0,nissan,titan,good,8 cylinders,gas,138000.0,clean,automatic,4wd,pickup,green,ny
hudson valley,3400,2009.0,nissan,xterra,like new,6 cylinders,gas,280054.0,clean,automatic,4wd,SUV,red,ny
hudson valley,14100,2015.0,nissan,pathfinder sl,excellent,6 cylinders,gas,70000.0,lien,automatic,4wd,SUV,brown,ny
hudson valley,2200,2004.0,nissan,pathfinder se,good,6 cylinders,gas,128000.0,clean,automatic,4wd,SUV,black,ny
hudson valley,5500,2012.0,nissan,altima,excellent,4 cylinders,gas,131413.0,clean,automatic,fwd,sedan,grey,ny
hudson valley,8469,2013.0,nissan,rogue,good,4 cylinders,gas,120468.0,clean,automatic,4wd,SUV,blue,ny
hudson valley,6900,2012.0,nissan,rogue s,good,4 cylinders,gas,116000.0,clean,automatic,fwd,SUV,grey,ny
hudson valley,9995,2008.0,nissan,frontier,excellent,6 cylinders,gas,161000.0,clean,automatic,4wd,pickup,blue,ny
